2020-12-25 02:02:19,830 [Worker-38: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:02:19,831 [Worker-38: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:02:19,836 [Worker-38: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:02:19,836 [Worker-38: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:06:50,162 [Worker-56: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:06:50,162 [Worker-56: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:06:50,162 [Worker-56: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:06:50,165 [Worker-56: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:06:50,165 [Worker-56: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:08:45,481 [Worker-55: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:08:45,482 [Worker-55: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:08:45,482 [Worker-55: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:08:45,487 [Worker-55: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:08:45,488 [Worker-55: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:37:10,741 [Worker-66: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:37:10,816 [Worker-66: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:37:10,817 [Worker-66: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:37:10,822 [Worker-66: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:37:10,823 [Worker-66: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:38:23,948 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:38:23,950 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:38:23,951 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:38:23,955 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:38:23,956 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:39:58,007 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:39:58,008 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:39:58,009 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 02:39:58,014 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 02:39:58,014 [Worker-68: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 12:45:42,966 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2020-12-25 12:48:36,682 [Worker-13: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 12:48:36,705 [Worker-13: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2020-12-25 12:48:36,732 [Worker-13: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 12:48:36,737 [Worker-13: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 12:48:36,738 [Worker-13: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 12:49:41,081 [Worker-13: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 12:49:41,099 [Worker-13: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2020-12-25 12:49:41,101 [Worker-13: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 12:49:41,103 [Worker-13: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2020-12-25 12:49:41,104 [Worker-13: Launching CourseApiApp] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-12-25 13:03:19,147 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/2.4.1/spring-boot-starter-parent-2.4.1.pom
2020-12-25 13:03:20,012 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-parent/2.4.1/spring-boot-starter-parent-2.4.1.pom
2020-12-25 13:03:20,280 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.4.1/spring-boot-dependencies-2.4.1.pom
2020-12-25 13:03:22,277 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.4.1/spring-boot-dependencies-2.4.1.pom
2020-12-25 13:03:22,614 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/datastax/oss/java-driver-bom/4.9.0/java-driver-bom-4.9.0.pom
2020-12-25 13:03:22,912 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/datastax/oss/java-driver-bom/4.9.0/java-driver-bom-4.9.0.pom
2020-12-25 13:03:23,192 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/dropwizard/metrics/metrics-bom/4.1.16/metrics-bom-4.1.16.pom
2020-12-25 13:03:24,108 [Worker-11: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/dropwizard/metrics/metrics-bom/4.1.16/metrics-bom-4.1.16.pom
